sim_id,性别,提取模式,余命_年,死亡年龄,账户耗尽年龄,长寿缺口_年,是否长寿缺口
1067,男,pct4,19.53,84.53,145.0,0.0,0
1068,男,pct4,24.93,89.93,145.0,0.0,0
1069,男,pct4,17.13,82.13,91.01,0.0,0
1070,男,pct4,16.64,81.64,145.0,0.0,0
1071,男,pct4,13.27,78.27,133.89,0.0,0
1072,男,pct4,16.5,81.5,85.02,0.0,0
1073,男,pct4,11.8,76.8,145.0,0.0,0
1074,男,pct4,13.95,78.95,145.0,0.0,0
1075,男,pct4,18.47,83.47,90.87,0.0,0
1076,男,pct4,24.16,89.16,111.38,0.0,0
1077,男,pct4,34.87,99.87,84.14,15.73,1
1078,男,pct4,15.11,80.11,87.13,0.0,0
1079,男,pct4,24.86,89.86,145.0,0.0,0
1080,男,pct4,18.54,83.54,96.61,0.0,0
1081,男,pct4,16.82,81.82,88.36,0.0,0
1082,男,pct4,19.43,84.43,138.96,0.0,0
1083,男,pct4,17.73,82.73,95.59,0.0,0
1084,男,pct4,17.94,82.94,96.53,0.0,0
1085,男,pct4,15.79,80.79,145.0,0.0,0
1086,男,pct4,12.38,77.38,87.91,0.0,0
1087,男,pct4,11.94,76.94,90.34,0.0,0
1088,男,pct4,20.51,85.51,125.17,0.0,0
1089,男,pct4,16.31,81.31,145.0,0.0,0
1090,男,pct4,15.08,80.08,145.0,0.0,0
1091,男,pct4,17.5,82.5,93.32,0.0,0
1092,男,pct4,21.24,86.24,145.0,0.0,0
1093,男,pct4,18.26,83.26,91.74,0.0,0
1094,男,pct4,14.86,79.86,145.0,0.0,0
1095,男,pct4,23.62,88.62,88.15,0.47,0
1096,男,pct4,25.76,90.76,145.0,0.0,0
1097,男,pct4,19.72,84.72,93.45,0.0,0
1098,男,pct4,22.19,87.19,145.0,0.0,0
1099,男,pct4,23.71,88.71,145.0,0.0,0
1100,男,pct4,23.06,88.06,89.22,0.0,0
1101,男,pct4,20.31,85.31,95.59,0.0,0
1102,男,pct4,20.23,85.23,145.0,0.0,0
1103,男,pct4,19.85,84.85,145.0,0.0,0
1104,男,pct4,13.33,78.33,108.22,0.0,0
1105,男,pct4,20.75,85.75,114.78,0.0,0
1106,男,pct4,12.51,77.51,145.0,0.0,0
1107,男,pct4,14.36,79.36,122.49,0.0,0
1108,男,pct4,24.07,89.07,86.87,2.2,1
1109,男,pct4,21.48,86.48,91.39,0.0,0
1110,男,pct4,25.19,90.19,140.53,0.0,0
1111,男,pct4,16.33,81.33,145.0,0.0,0
1112,男,pct4,13.15,78.15,145.0,0.0,0
1113,男,pct4,16.46,81.46,145.0,0.0,0
1114,男,pct4,17.91,82.91,145.0,0.0,0
1115,男,pct4,17.81,82.81,145.0,0.0,0
1116,男,pct4,23.09,88.09,93.3,0.0,0
1117,男,pct4,15.98,80.98,104.83,0.0,0
1118,男,pct4,19.04,84.04,91.26,0.0,0
1119,男,pct4,13.69,78.69,87.21,0.0,0
1120,男,pct4,19.51,84.51,145.0,0.0,0
1121,男,pct4,17.48,82.48,129.77,0.0,0
1122,男,pct4,14.52,79.52,145.0,0.0,0
1123,男,pct4,16.48,81.48,145.0,0.0,0
1124,男,pct4,16.69,81.69,142.82,0.0,0
1125,男,pct4,16.34,81.34,145.0,0.0,0
1126,男,pct4,27.01,92.01,109.57,0.0,0
1127,男,pct4,17.04,82.04,145.0,0.0,0
1128,男,pct4,16.44,81.44,92.48,0.0,0
1129,男,pct4,10.42,75.42,145.0,0.0,0
1130,男,pct4,14.01,79.01,145.0,0.0,0
1131,男,pct4,16.37,81.37,93.26,0.0,0
1132,男,pct4,14.75,79.75,115.3,0.0,0
1133,男,pct4,24.54,89.54,93.93,0.0,0
1134,男,pct4,16.77,81.77,95.51,0.0,0
1135,男,pct4,23.98,88.98,88.22,0.76,1
1136,男,pct4,17.73,82.73,145.0,0.0,0
1137,男,pct4,17.62,82.62,145.0,0.0,0
1138,男,pct4,17.08,82.08,145.0,0.0,0
1139,男,pct4,17.48,82.48,145.0,0.0,0
1140,男,pct4,26.66,91.66,103.58,0.0,0
1141,男,pct4,9.86,74.86,145.0,0.0,0
1142,男,pct4,10.67,75.67,102.36,0.0,0
1143,男,pct4,15.28,80.28,145.0,0.0,0
1144,男,pct4,17.53,82.53,98.01,0.0,0
1145,男,pct4,20.7,85.7,145.0,0.0,0
1146,男,pct4,19.62,84.62,145.0,0.0,0
1147,男,pct4,15.89,80.89,106.35,0.0,0
1148,男,pct4,22.44,87.44,145.0,0.0,0
1149,男,pct4,22.5,87.5,141.72,0.0,0
1150,男,pct4,18.27,83.27,145.0,0.0,0
1151,男,pct4,22.13,87.13,90.3,0.0,0
1152,男,pct4,18.68,83.68,145.0,0.0,0
1153,男,pct4,15.21,80.21,105.55,0.0,0
1154,男,pct4,20.74,85.74,94.17,0.0,0
1155,男,pct4,17.94,82.94,91.83,0.0,0
1156,男,pct4,17.47,82.47,145.0,0.0,0
1157,男,pct4,25.1,90.1,101.31,0.0,0
1158,男,pct4,9.55,74.55,85.73,0.0,0
1159,男,pct4,12.32,77.32,92.86,0.0,0
1160,男,pct4,13.04,78.04,109.13,0.0,0
1161,男,pct4,15.97,80.97,145.0,0.0,0
1162,男,pct4,16.4,81.4,145.0,0.0,0
1163,男,pct4,12.05,77.05,145.0,0.0,0
1164,男,pct4,13.7,78.7,93.62,0.0,0
1165,男,pct4,14.13,79.13,145.0,0.0,0
1166,男,pct4,31.98,96.98,90.66,6.32,1
1167,男,pct4,27.21,92.21,93.99,0.0,0
1168,男,pct4,15.78,80.78,90.21,0.0,0
1169,男,pct4,15.97,80.97,87.69,0.0,0
1170,男,pct4,13.16,78.16,145.0,0.0,0
1171,男,pct4,10.92,75.92,145.0,0.0,0
1172,男,pct4,16.97,81.97,145.0,0.0,0
1173,男,pct4,13.66,78.66,114.41,0.0,0
1174,男,pct4,17.1,82.1,145.0,0.0,0
1175,男,pct4,11.78,76.78,83.95,0.0,0
1176,男,pct4,14.48,79.48,145.0,0.0,0
1177,男,pct4,18.11,83.11,128.43,0.0,0
1178,男,pct4,19.11,84.11,145.0,0.0,0
1179,男,pct4,19.35,84.35,145.0,0.0,0
1180,男,pct4,12.62,77.62,89.5,0.0,0
1181,男,pct4,21.55,86.55,85.47,1.09,1
1182,男,pct4,14.34,79.34,92.67,0.0,0
1183,男,pct4,20.41,85.41,145.0,0.0,0
1184,男,pct4,17.42,82.42,145.0,0.0,0
1185,男,pct4,12.44,77.44,86.33,0.0,0
1186,男,pct4,16.15,81.15,89.56,0.0,0
1187,男,pct4,19.11,84.11,92.52,0.0,0
1188,男,pct4,20.31,85.31,98.92,0.0,0
1189,男,pct4,16.87,81.87,86.37,0.0,0
1190,男,pct4,25.46,90.46,85.96,4.5,1
1191,男,pct4,22.38,87.38,91.28,0.0,0
1192,男,pct4,16.39,81.39,118.03,0.0,0
1193,男,pct4,21.0,86.0,87.75,0.0,0
1194,男,pct4,28.11,93.11,106.27,0.0,0
1195,男,pct4,28.3,93.3,145.0,0.0,0
1196,男,pct4,12.91,77.91,86.81,0.0,0
1197,男,pct4,13.9,78.9,103.02,0.0,0
1198,男,pct4,25.17,90.17,145.0,0.0,0
1199,男,pct4,13.46,78.46,97.58,0.0,0
1200,男,pct4,12.61,77.61,94.72,0.0,0
1201,男,pct4,15.49,80.49,145.0,0.0,0
1202,男,pct4,19.37,84.37,100.16,0.0,0
1203,男,pct4,17.03,82.03,145.0,0.0,0
1204,男,pct4,14.88,79.88,145.0,0.0,0
1205,男,pct4,14.79,79.79,99.26,0.0,0
1206,男,pct4,14.65,79.65,145.0,0.0,0
1207,男,pct4,14.06,79.06,145.0,0.0,0
1208,男,pct4,30.63,95.63,145.0,0.0,0
1209,男,pct4,18.79,83.79,95.14,0.0,0
1210,男,pct4,21.72,86.72,114.54,0.0,0
1211,男,pct4,15.48,80.48,108.65,0.0,0
1212,男,pct4,16.68,81.68,145.0,0.0,0
1213,男,pct4,14.65,79.65,89.13,0.0,0
1214,男,pct4,9.09,74.09,145.0,0.0,0
1215,男,pct4,12.44,77.44,145.0,0.0,0
1216,男,pct4,11.18,76.18,86.7,0.0,0
1217,男,pct4,10.04,75.04,145.0,0.0,0
1218,男,pct4,13.01,78.01,145.0,0.0,0
1219,男,pct4,24.2,89.2,145.0,0.0,0
1220,男,pct4,17.27,82.27,145.0,0.0,0
1221,男,pct4,23.99,88.99,117.95,0.0,0
1222,男,pct4,19.32,84.32,84.49,0.0,0
1223,男,pct4,21.17,86.17,83.52,2.65,1
1224,男,pct4,13.99,78.99,145.0,0.0,0
1225,男,pct4,19.87,84.87,94.42,0.0,0
1226,男,pct4,20.89,85.89,90.24,0.0,0
1227,男,pct4,15.15,80.15,108.59,0.0,0
1228,男,pct4,20.04,85.04,145.0,0.0,0
1229,男,pct4,20.07,85.07,85.76,0.0,0
1230,男,pct4,15.25,80.25,96.95,0.0,0
1231,男,pct4,13.24,78.24,145.0,0.0,0
1232,男,pct4,13.05,78.05,88.66,0.0,0
1233,男,pct4,17.84,82.84,145.0,0.0,0
1234,男,pct4,18.93,83.93,96.27,0.0,0
1235,男,pct4,14.37,79.37,145.0,0.0,0
1236,男,pct4,17.58,82.58,145.0,0.0,0
1237,男,pct4,20.1,85.1,145.0,0.0,0
1238,男,pct4,20.33,85.33,145.0,0.0,0
1239,男,pct4,25.59,90.59,88.0,2.59,1
1240,男,pct4,23.91,88.91,145.0,0.0,0
1241,男,pct4,13.65,78.65,90.92,0.0,0
1242,男,pct4,26.43,91.43,145.0,0.0,0
1243,男,pct4,15.32,80.32,145.0,0.0,0
1244,男,pct4,22.59,87.59,145.0,0.0,0
1245,男,pct4,17.76,82.76,145.0,0.0,0
1246,男,pct4,15.78,80.78,91.03,0.0,0
1247,男,pct4,11.19,76.19,86.46,0.0,0
1248,男,pct4,16.74,81.74,145.0,0.0,0
1249,男,pct4,11.89,76.89,129.83,0.0,0
1250,男,pct4,22.16,87.16,145.0,0.0,0
1251,男,pct4,25.37,90.37,109.47,0.0,0
1252,男,pct4,14.35,79.35,86.08,0.0,0
1253,男,pct4,18.81,83.81,145.0,0.0,0
1254,男,pct4,14.61,79.61,98.62,0.0,0
1255,男,pct4,14.96,79.96,145.0,0.0,0
1256,男,pct4,21.13,86.13,93.58,0.0,0
1257,男,pct4,17.3,82.3,145.0,0.0,0
1258,男,pct4,26.8,91.8,90.66,1.14,1
1259,男,pct4,15.51,80.51,99.39,0.0,0
1260,男,pct4,22.33,87.33,119.96,0.0,0
1261,男,pct4,17.89,82.89,88.51,0.0,0
1262,男,pct4,21.24,86.24,145.0,0.0,0
1263,男,pct4,15.64,80.64,145.0,0.0,0
1264,男,pct4,17.25,82.25,96.16,0.0,0
1265,男,pct4,16.97,81.97,145.0,0.0,0
1266,男,pct4,14.21,79.21,80.0,0.0,0
1267,男,pct4,20.55,85.55,109.76,0.0,0
1268,男,pct4,20.49,85.49,99.99,0.0,0
1269,男,pct4,20.21,85.21,91.32,0.0,0
1270,男,pct4,25.5,90.5,145.0,0.0,0
1271,男,pct4,24.95,89.95,99.66,0.0,0
1272,男,pct4,15.92,80.92,103.97,0.0,0
1273,男,pct4,19.14,84.14,98.46,0.0,0
1274,男,pct4,14.98,79.98,83.17,0.0,0
1275,男,pct4,17.56,82.56,88.16,0.0,0
1276,男,pct4,15.07,80.07,145.0,0.0,0
1277,男,pct4,26.02,91.02,82.3,8.72,1
1278,男,pct4,19.1,84.1,91.96,0.0,0
1279,男,pct4,16.55,81.55,97.97,0.0,0
1280,男,pct4,23.43,88.43,145.0,0.0,0
1281,男,pct4,10.23,75.23,145.0,0.0,0
1282,男,pct4,10.63,75.63,94.99,0.0,0
1283,男,pct4,21.24,86.24,145.0,0.0,0
1284,男,pct4,17.72,82.72,92.29,0.0,0
1285,男,pct4,18.57,83.57,145.0,0.0,0
1286,男,pct4,12.6,77.6,86.4,0.0,0
1287,男,pct4,17.36,82.36,145.0,0.0,0
1288,男,pct4,28.6,93.6,97.83,0.0,0
1289,男,pct4,21.39,86.39,89.1,0.0,0
1290,男,pct4,18.21,83.21,102.68,0.0,0
1291,男,pct4,15.67,80.67,145.0,0.0,0
1292,男,pct4,15.85,80.85,96.08,0.0,0
1293,男,pct4,10.34,75.34,145.0,0.0,0
1294,男,pct4,18.61,83.61,94.57,0.0,0
1295,男,pct4,21.5,86.5,145.0,0.0,0
1296,男,pct4,11.85,76.85,145.0,0.0,0
1297,男,pct4,14.84,79.84,108.68,0.0,0
1298,男,pct4,13.13,78.13,97.1,0.0,0
1299,男,pct4,13.77,78.77,124.84,0.0,0
1300,男,pct4,17.69,82.69,145.0,0.0,0
1301,男,pct4,10.45,75.45,145.0,0.0,0
1302,男,pct4,20.31,85.31,145.0,0.0,0
1303,男,pct4,21.02,86.02,145.0,0.0,0
1304,男,pct4,16.42,81.42,145.0,0.0,0
1305,男,pct4,9.48,74.48,145.0,0.0,0
1306,男,pct4,13.66,78.66,145.0,0.0,0
1307,男,pct4,23.66,88.66,145.0,0.0,0
1308,男,pct4,8.81,73.81,89.28,0.0,0
1309,男,pct4,16.03,81.03,97.05,0.0,0
1310,男,pct4,13.06,78.06,95.87,0.0,0
1311,男,pct4,21.29,86.29,145.0,0.0,0
1312,男,pct4,14.79,79.79,104.09,0.0,0
1313,男,pct4,19.29,84.29,123.22,0.0,0
1314,男,pct4,20.07,85.07,145.0,0.0,0
1315,男,pct4,27.44,92.44,145.0,0.0,0
1316,男,pct4,16.61,81.61,104.53,0.0,0
1317,男,pct4,19.16,84.16,93.25,0.0,0
1318,男,pct4,12.11,77.11,145.0,0.0,0
1319,男,pct4,23.41,88.41,145.0,0.0,0
1320,男,pct4,14.48,79.48,84.81,0.0,0
1321,男,pct4,15.21,80.21,99.99,0.0,0
1322,男,pct4,17.37,82.37,126.71,0.0,0
1323,男,pct4,11.88,76.88,145.0,0.0,0
1324,男,pct4,18.47,83.47,145.0,0.0,0
1325,男,pct4,22.16,87.16,145.0,0.0,0
1326,男,pct4,18.77,83.77,145.0,0.0,0
1327,男,pct4,11.81,76.81,116.22,0.0,0
1328,男,pct4,16.94,81.94,93.2,0.0,0
1329,男,pct4,20.96,85.96,101.37,0.0,0
1330,男,pct4,11.0,76.0,113.06,0.0,0
1331,男,pct4,13.4,78.4,109.98,0.0,0
1332,男,pct4,21.67,86.67,83.32,3.35,1
1333,男,pct4,18.66,83.66,98.02,0.0,0
1334,男,pct4,19.33,84.33,115.62,0.0,0
1335,男,pct4,27.6,92.6,100.82,0.0,0
1336,男,pct4,19.6,84.6,101.79,0.0,0
1337,男,pct4,20.53,85.53,145.0,0.0,0
1338,男,pct4,34.04,99.04,88.63,10.41,1
1339,男,pct4,16.57,81.57,84.68,0.0,0
1340,男,pct4,14.35,79.35,99.13,0.0,0
1341,男,pct4,19.4,84.4,145.0,0.0,0
1342,男,pct4,19.46,84.46,145.0,0.0,0
1343,男,pct4,15.34,80.34,145.0,0.0,0
1344,男,pct4,13.54,78.54,85.66,0.0,0
1345,男,pct4,30.84,95.84,102.22,0.0,0
1346,男,pct4,18.93,83.93,145.0,0.0,0
1347,男,pct4,14.58,79.58,128.5,0.0,0
1348,男,pct4,21.88,86.88,145.0,0.0,0
1349,男,pct4,17.0,82.0,90.22,0.0,0
1350,男,pct4,16.41,81.41,116.29,0.0,0
1351,男,pct4,20.06,85.06,145.0,0.0,0
1352,男,pct4,12.7,77.7,145.0,0.0,0
1353,男,pct4,19.05,84.05,91.47,0.0,0
1354,男,pct4,27.97,92.97,99.2,0.0,0
1355,男,pct4,19.59,84.59,80.14,4.45,1
1356,男,pct4,15.92,80.92,93.97,0.0,0
1357,男,pct4,15.41,80.41,95.55,0.0,0
1358,男,pct4,15.78,80.78,89.18,0.0,0
1359,男,pct4,16.4,81.4,126.73,0.0,0
1360,男,pct4,15.91,80.91,108.91,0.0,0
1361,男,pct4,21.88,86.88,81.69,5.19,1
1362,男,pct4,11.4,76.4,135.56,0.0,0
1363,男,pct4,21.59,86.59,90.1,0.0,0
1364,男,pct4,15.9,80.9,145.0,0.0,0
1365,男,pct4,19.16,84.16,86.96,0.0,0
1366,男,pct4,13.23,78.23,113.78,0.0,0
1367,男,pct4,24.22,89.22,100.77,0.0,0
1368,男,pct4,23.73,88.73,145.0,0.0,0
1369,男,pct4,22.12,87.12,121.71,0.0,0
1370,男,pct4,12.03,77.03,101.55,0.0,0
1371,男,pct4,21.42,86.42,85.23,1.19,1
1372,男,pct4,19.29,84.29,85.6,0.0,0
1373,男,pct4,11.76,76.76,94.55,0.0,0
1374,男,pct4,17.36,82.36,111.42,0.0,0
1375,男,pct4,19.1,84.1,94.17,0.0,0
1376,男,pct4,20.02,85.02,145.0,0.0,0
1377,男,pct4,18.24,83.24,100.88,0.0,0
1378,男,pct4,18.76,83.76,89.72,0.0,0
1379,男,pct4,25.1,90.1,100.91,0.0,0
1380,男,pct4,23.62,88.62,138.02,0.0,0
1381,男,pct4,8.62,73.62,145.0,0.0,0
1382,男,pct4,16.15,81.15,145.0,0.0,0
1383,男,pct4,16.77,81.77,93.27,0.0,0
1384,男,pct4,11.34,76.34,108.09,0.0,0
1385,男,pct4,17.87,82.87,145.0,0.0,0
1386,男,pct4,23.75,88.75,110.58,0.0,0
1387,男,pct4,13.36,78.36,95.97,0.0,0
1388,男,pct4,18.97,83.97,85.15,0.0,0
1389,男,pct4,13.94,78.94,95.79,0.0,0
1390,男,pct4,14.8,79.8,88.68,0.0,0
1391,男,pct4,25.12,90.12,84.13,5.99,1
1392,男,pct4,15.28,80.28,91.6,0.0,0
1393,男,pct4,19.57,84.57,88.92,0.0,0
1394,男,pct4,11.02,76.02,145.0,0.0,0
1395,男,pct4,27.62,92.62,145.0,0.0,0
1396,男,pct4,20.26,85.26,90.36,0.0,0
1397,男,pct4,16.7,81.7,101.4,0.0,0
1398,男,pct4,20.12,85.12,83.45,1.67,1
1399,男,pct4,12.34,77.34,96.09,0.0,0
1400,男,pct4,23.36,88.36,145.0,0.0,0
1401,男,pct4,16.12,81.12,145.0,0.0,0
1402,男,pct4,16.61,81.61,92.66,0.0,0
1403,男,pct4,15.47,80.47,145.0,0.0,0
1404,男,pct4,15.14,80.14,85.36,0.0,0
1405,男,pct4,20.72,85.72,87.22,0.0,0
1406,男,pct4,18.6,83.6,145.0,0.0,0
1407,男,pct4,20.5,85.5,145.0,0.0,0
1408,男,pct4,17.42,82.42,145.0,0.0,0
1409,男,pct4,19.81,84.81,109.69,0.0,0
1410,男,pct4,15.75,80.75,81.95,0.0,0
1411,男,pct4,30.24,95.24,82.68,12.56,1
1412,男,pct4,11.87,76.87,122.22,0.0,0
1413,男,pct4,23.82,88.82,98.9,0.0,0
1414,男,pct4,24.46,89.46,88.39,1.07,1
1415,男,pct4,14.16,79.16,116.33,0.0,0
1416,男,pct4,30.23,95.23,120.72,0.0,0
1417,男,pct4,22.31,87.31,145.0,0.0,0
1418,男,pct4,22.18,87.18,123.03,0.0,0
1419,男,pct4,17.58,82.58,145.0,0.0,0
1420,男,pct4,16.55,81.55,112.38,0.0,0
1421,男,pct4,16.58,81.58,106.29,0.0,0
1422,男,pct4,19.23,84.23,145.0,0.0,0
1423,男,pct4,24.66,89.66,89.58,0.07,0
1424,男,pct4,18.26,83.26,145.0,0.0,0
1425,男,pct4,13.95,78.95,145.0,0.0,0
1426,男,pct4,21.39,86.39,145.0,0.0,0
1427,男,pct4,21.91,86.91,145.0,0.0,0
1428,男,pct4,20.52,85.52,145.0,0.0,0
1429,男,pct4,20.98,85.98,145.0,0.0,0
1430,男,pct4,16.34,81.34,84.82,0.0,0
1431,男,pct4,13.89,78.89,145.0,0.0,0
1432,男,pct4,14.1,79.1,99.3,0.0,0
1433,男,pct4,11.67,76.67,119.93,0.0,0
1434,男,pct4,18.51,83.51,86.98,0.0,0
1435,男,pct4,17.11,82.11,145.0,0.0,0
1436,男,pct4,15.67,80.67,93.52,0.0,0
1437,男,pct4,8.43,73.43,119.27,0.0,0
1438,男,pct4,12.84,77.84,100.75,0.0,0
1439,男,pct4,23.01,88.01,145.0,0.0,0
1440,男,pct4,14.83,79.83,145.0,0.0,0
1441,男,pct4,19.08,84.08,114.91,0.0,0
1442,男,pct4,12.4,77.4,116.21,0.0,0
1443,男,pct4,24.89,89.89,98.55,0.0,0
1444,男,pct4,16.85,81.85,145.0,0.0,0
1445,男,pct4,18.76,83.76,99.6,0.0,0
1446,男,pct4,30.96,95.96,97.51,0.0,0
1447,男,pct4,25.37,90.37,145.0,0.0,0
1448,男,pct4,16.19,81.19,95.31,0.0,0
1449,男,pct4,15.09,80.09,109.82,0.0,0
1450,男,pct4,16.12,81.12,84.96,0.0,0
1451,男,pct4,19.8,84.8,145.0,0.0,0
1452,男,pct4,17.02,82.02,145.0,0.0,0
1453,男,pct4,15.84,80.84,145.0,0.0,0
1454,男,pct4,25.06,90.06,145.0,0.0,0
1455,男,pct4,16.98,81.98,91.0,0.0,0
1456,男,pct4,30.76,95.76,140.88,0.0,0
1457,男,pct4,17.86,82.86,89.94,0.0,0
1458,男,pct4,27.1,92.1,102.35,0.0,0
1459,男,pct4,19.07,84.07,145.0,0.0,0
1460,男,pct4,22.14,87.14,119.43,0.0,0
1461,男,pct4,14.61,79.61,86.03,0.0,0
1462,男,pct4,14.15,79.15,86.71,0.0,0
1463,男,pct4,19.56,84.56,86.24,0.0,0
1464,男,pct4,22.27,87.27,145.0,0.0,0
1465,男,pct4,17.64,82.64,145.0,0.0,0
1466,男,pct4,12.72,77.72,145.0,0.0,0
1467,男,pct4,12.49,77.49,83.27,0.0,0
1468,男,pct4,12.29,77.29,145.0,0.0,0
1469,男,pct4,11.3,76.3,145.0,0.0,0
1470,男,pct4,17.94,82.94,85.17,0.0,0
1471,男,pct4,23.04,88.04,100.24,0.0,0
1472,男,pct4,17.4,82.4,145.0,0.0,0
1473,男,pct4,10.01,75.01,145.0,0.0,0
1474,男,pct4,16.66,81.66,86.76,0.0,0
1475,男,pct4,16.78,81.78,145.0,0.0,0
1476,男,pct4,29.26,94.26,82.18,12.07,1
1477,男,pct4,12.2,77.2,102.51,0.0,0
1478,男,pct4,15.86,80.86,145.0,0.0,0
1479,男,pct4,26.58,91.58,113.02,0.0,0
1480,男,pct4,19.51,84.51,96.0,0.0,0
1481,男,pct4,20.06,85.06,145.0,0.0,0
1482,男,pct4,17.96,82.96,145.0,0.0,0
1483,男,pct4,18.94,83.94,145.0,0.0,0
1484,男,pct4,21.15,86.15,145.0,0.0,0
1485,男,pct4,14.31,79.31,145.0,0.0,0
1486,男,pct4,21.68,86.68,145.0,0.0,0
1487,男,pct4,12.45,77.45,145.0,0.0,0
1488,男,pct4,18.93,83.93,118.31,0.0,0
1489,男,pct4,18.25,83.25,102.07,0.0,0
1490,男,pct4,15.0,80.0,87.5,0.0,0
1491,男,pct4,17.37,82.37,89.82,0.0,0
1492,男,pct4,14.98,79.98,100.8,0.0,0
1493,男,pct4,13.41,78.41,142.44,0.0,0
1494,男,pct4,16.01,81.01,145.0,0.0,0
1495,男,pct4,13.31,78.31,109.62,0.0,0
1496,男,pct4,18.91,83.91,145.0,0.0,0
1497,男,pct4,13.16,78.16,145.0,0.0,0
1498,男,pct4,20.81,85.81,102.24,0.0,0
1499,男,pct4,13.05,78.05,145.0,0.0,0
1500,男,pct4,15.19,80.19,101.88,0.0,0
1501,男,pct4,14.97,79.97,145.0,0.0,0
1502,男,pct4,24.2,89.2,145.0,0.0,0
1503,男,pct4,18.94,83.94,87.67,0.0,0
1504,男,pct4,16.58,81.58,126.16,0.0,0
1505,男,pct4,19.74,84.74,145.0,0.0,0
1506,男,pct4,10.39,75.39,103.85,0.0,0
1507,男,pct4,17.28,82.28,145.0,0.0,0
1508,男,pct4,28.56,93.56,145.0,0.0,0
1509,男,pct4,18.04,83.04,89.02,0.0,0
1510,男,pct4,17.76,82.76,145.0,0.0,0
1511,男,pct4,19.99,84.99,86.15,0.0,0
1512,男,pct4,21.77,86.77,93.9,0.0,0
1513,男,pct4,10.68,75.68,145.0,0.0,0
1514,男,pct4,11.54,76.54,145.0,0.0,0
1515,男,pct4,18.39,83.39,100.21,0.0,0
1516,男,pct4,14.64,79.64,145.0,0.0,0
1517,男,pct4,24.12,89.12,108.72,0.0,0
1518,男,pct4,16.16,81.16,112.66,0.0,0
1519,男,pct4,10.85,75.85,145.0,0.0,0
1520,男,pct4,12.78,77.78,92.46,0.0,0
1521,男,pct4,8.87,73.87,114.48,0.0,0
1522,男,pct4,16.48,81.48,100.01,0.0,0
1523,男,pct4,16.67,81.67,84.93,0.0,0
1524,男,pct4,15.73,80.73,90.18,0.0,0
1525,男,pct4,22.78,87.78,145.0,0.0,0
1526,男,pct4,23.46,88.46,145.0,0.0,0
1527,男,pct4,16.75,81.75,86.65,0.0,0
1528,男,pct4,10.32,75.32,85.2,0.0,0
1529,男,pct4,20.33,85.33,106.42,0.0,0
1530,男,pct4,20.02,85.02,145.0,0.0,0
1531,男,pct4,18.84,83.84,103.66,0.0,0
1532,男,pct4,22.24,87.24,145.0,0.0,0
1533,男,pct4,13.11,78.11,145.0,0.0,0
1534,男,pct4,28.64,93.64,145.0,0.0,0
1535,男,pct4,13.79,78.79,86.56,0.0,0
1536,男,pct4,21.0,86.0,145.0,0.0,0
1537,男,pct4,11.53,76.53,99.45,0.0,0
1538,男,pct4,13.89,78.89,145.0,0.0,0
1539,男,pct4,25.37,90.37,91.37,0.0,0
1540,男,pct4,16.38,81.38,128.42,0.0,0
1541,男,pct4,21.47,86.47,145.0,0.0,0
1542,男,pct4,18.51,83.51,104.8,0.0,0
1543,男,pct4,17.02,82.02,145.0,0.0,0
1544,男,pct4,24.43,89.43,101.23,0.0,0
1545,男,pct4,16.47,81.47,93.55,0.0,0
1546,男,pct4,11.26,76.26,145.0,0.0,0
1547,男,pct4,14.33,79.33,145.0,0.0,0
1548,男,pct4,20.0,85.0,92.03,0.0,0
1549,男,pct4,19.25,84.25,145.0,0.0,0
1550,男,pct4,11.87,76.87,92.26,0.0,0
1551,男,pct4,14.61,79.61,87.72,0.0,0
1552,男,pct4,15.13,80.13,145.0,0.0,0
1553,男,pct4,15.96,80.96,84.25,0.0,0
1554,男,pct4,12.44,77.44,145.0,0.0,0
1555,男,pct4,14.96,79.96,101.62,0.0,0
1556,男,pct4,14.59,79.59,102.86,0.0,0
1557,男,pct4,21.12,86.12,145.0,0.0,0
1558,男,pct4,21.31,86.31,145.0,0.0,0
1559,男,pct4,16.85,81.85,91.23,0.0,0
1560,男,pct4,15.86,80.86,145.0,0.0,0
1561,男,pct4,18.07,83.07,120.54,0.0,0
1562,男,pct4,14.28,79.28,87.16,0.0,0
1563,男,pct4,13.17,78.17,104.24,0.0,0
1564,男,pct4,13.85,78.85,145.0,0.0,0
1565,男,pct4,14.94,79.94,145.0,0.0,0
1566,男,pct4,13.11,78.11,145.0,0.0,0
1567,男,pct4,18.17,83.17,87.67,0.0,0
1568,男,pct4,20.9,85.9,145.0,0.0,0
1569,男,pct4,11.81,76.81,145.0,0.0,0
1570,男,pct4,17.57,82.57,145.0,0.0,0
1571,男,pct4,16.54,81.54,145.0,0.0,0
1572,男,pct4,18.99,83.99,145.0,0.0,0
1573,男,pct4,17.41,82.41,108.14,0.0,0
1574,男,pct4,12.21,77.21,94.17,0.0,0
1575,男,pct4,12.8,77.8,83.26,0.0,0
1576,男,pct4,17.59,82.59,145.0,0.0,0
1577,男,pct4,22.5,87.5,129.86,0.0,0
1578,男,pct4,10.12,75.12,145.0,0.0,0
1579,男,pct4,19.01,84.01,86.55,0.0,0
1580,男,pct4,23.41,88.41,145.0,0.0,0
1581,男,pct4,16.82,81.82,145.0,0.0,0
1582,男,pct4,20.0,85.0,117.37,0.0,0
