sim_id,性别,提取模式,余命_年,死亡年龄,账户耗尽年龄,长寿缺口_年,是否长寿缺口
1067,女,pct4,26.04,91.04,145.0,0.0,0
1068,女,pct4,33.23,98.23,145.0,0.0,0
1069,女,pct4,22.84,87.84,91.01,0.0,0
1070,女,pct4,22.18,87.18,145.0,0.0,0
1071,女,pct4,17.7,82.7,133.89,0.0,0
1072,女,pct4,22.01,87.01,85.02,1.99,1
1073,女,pct4,15.73,80.73,145.0,0.0,0
1074,女,pct4,18.6,83.6,145.0,0.0,0
1075,女,pct4,24.62,89.62,90.87,0.0,0
1076,女,pct4,32.22,97.22,111.38,0.0,0
1077,女,pct4,45.0,110.0,84.14,25.86,1
1078,女,pct4,20.15,85.15,87.13,0.0,0
1079,女,pct4,33.15,98.15,145.0,0.0,0
1080,女,pct4,24.72,89.72,96.61,0.0,0
1081,女,pct4,22.43,87.43,88.36,0.0,0
1082,女,pct4,25.9,90.9,138.96,0.0,0
1083,女,pct4,23.64,88.64,95.59,0.0,0
1084,女,pct4,23.92,88.92,96.53,0.0,0
1085,女,pct4,21.06,86.06,145.0,0.0,0
1086,女,pct4,16.5,81.5,87.91,0.0,0
1087,女,pct4,15.92,80.92,90.34,0.0,0
1088,女,pct4,27.35,92.35,125.17,0.0,0
1089,女,pct4,21.75,86.75,145.0,0.0,0
1090,女,pct4,20.11,85.11,145.0,0.0,0
1091,女,pct4,23.33,88.33,93.32,0.0,0
1092,女,pct4,28.32,93.32,145.0,0.0,0
1093,女,pct4,24.34,89.34,91.74,0.0,0
1094,女,pct4,19.81,84.81,145.0,0.0,0
1095,女,pct4,31.49,96.49,88.15,8.34,1
1096,女,pct4,34.35,99.35,145.0,0.0,0
1097,女,pct4,26.3,91.3,93.45,0.0,0
1098,女,pct4,29.59,94.59,145.0,0.0,0
1099,女,pct4,31.61,96.61,145.0,0.0,0
1100,女,pct4,30.75,95.75,89.22,6.54,1
1101,女,pct4,27.08,92.08,95.59,0.0,0
1102,女,pct4,26.98,91.98,145.0,0.0,0
1103,女,pct4,26.46,91.46,145.0,0.0,0
1104,女,pct4,17.77,82.77,108.22,0.0,0
1105,女,pct4,27.67,92.67,114.78,0.0,0
1106,女,pct4,16.68,81.68,145.0,0.0,0
1107,女,pct4,19.15,84.15,122.49,0.0,0
1108,女,pct4,32.1,97.1,86.87,10.22,1
1109,女,pct4,28.63,93.63,91.39,2.25,1
1110,女,pct4,33.58,98.58,140.53,0.0,0
1111,女,pct4,21.78,86.78,145.0,0.0,0
1112,女,pct4,17.53,82.53,145.0,0.0,0
1113,女,pct4,21.95,86.95,145.0,0.0,0
1114,女,pct4,23.88,88.88,145.0,0.0,0
1115,女,pct4,23.74,88.74,145.0,0.0,0
1116,女,pct4,30.78,95.78,93.3,2.48,1
1117,女,pct4,21.3,86.3,104.83,0.0,0
1118,女,pct4,25.39,90.39,91.26,0.0,0
1119,女,pct4,18.25,83.25,87.21,0.0,0
1120,女,pct4,26.01,91.01,145.0,0.0,0
1121,女,pct4,23.3,88.3,129.77,0.0,0
1122,女,pct4,19.36,84.36,145.0,0.0,0
1123,女,pct4,21.97,86.97,145.0,0.0,0
1124,女,pct4,22.25,87.25,142.82,0.0,0
1125,女,pct4,21.79,86.79,145.0,0.0,0
1126,女,pct4,36.01,101.01,109.57,0.0,0
1127,女,pct4,22.73,87.73,145.0,0.0,0
1128,女,pct4,21.93,86.93,92.48,0.0,0
1129,女,pct4,13.89,78.89,145.0,0.0,0
1130,女,pct4,18.68,83.68,145.0,0.0,0
1131,女,pct4,21.82,86.82,93.26,0.0,0
1132,女,pct4,19.67,84.67,115.3,0.0,0
1133,女,pct4,32.72,97.72,93.93,3.79,1
1134,女,pct4,22.36,87.36,95.51,0.0,0
1135,女,pct4,31.98,96.98,88.22,8.75,1
1136,女,pct4,23.64,88.64,145.0,0.0,0
1137,女,pct4,23.5,88.5,145.0,0.0,0
1138,女,pct4,22.78,87.78,145.0,0.0,0
1139,女,pct4,23.31,88.31,145.0,0.0,0
1140,女,pct4,35.55,100.55,103.58,0.0,0
1141,女,pct4,13.15,78.15,145.0,0.0,0
1142,女,pct4,14.22,79.22,102.36,0.0,0
1143,女,pct4,20.37,85.37,145.0,0.0,0
1144,女,pct4,23.37,88.37,98.01,0.0,0
1145,女,pct4,27.6,92.6,145.0,0.0,0
1146,女,pct4,26.16,91.16,145.0,0.0,0
1147,女,pct4,21.18,86.18,106.35,0.0,0
1148,女,pct4,29.92,94.92,145.0,0.0,0
1149,女,pct4,30.01,95.01,141.72,0.0,0
1150,女,pct4,24.36,89.36,145.0,0.0,0
1151,女,pct4,29.51,94.51,90.3,4.21,1
1152,女,pct4,24.9,89.9,145.0,0.0,0
1153,女,pct4,20.28,85.28,105.55,0.0,0
1154,女,pct4,27.65,92.65,94.17,0.0,0
1155,女,pct4,23.93,88.93,91.83,0.0,0
1156,女,pct4,23.29,88.29,145.0,0.0,0
1157,女,pct4,33.46,98.46,101.31,0.0,0
1158,女,pct4,12.73,77.73,85.73,0.0,0
1159,女,pct4,16.42,81.42,92.86,0.0,0
1160,女,pct4,17.38,82.38,109.13,0.0,0
1161,女,pct4,21.29,86.29,145.0,0.0,0
1162,女,pct4,21.87,86.87,145.0,0.0,0
1163,女,pct4,16.06,81.06,145.0,0.0,0
1164,女,pct4,18.27,83.27,93.62,0.0,0
1165,女,pct4,18.84,83.84,145.0,0.0,0
1166,女,pct4,42.64,107.64,90.66,16.98,1
1167,女,pct4,36.28,101.28,93.99,7.29,1
1168,女,pct4,21.04,86.04,90.21,0.0,0
1169,女,pct4,21.29,86.29,87.69,0.0,0
1170,女,pct4,17.55,82.55,145.0,0.0,0
1171,女,pct4,14.55,79.55,145.0,0.0,0
1172,女,pct4,22.62,87.62,145.0,0.0,0
1173,女,pct4,18.21,83.21,114.41,0.0,0
1174,女,pct4,22.8,87.8,145.0,0.0,0
1175,女,pct4,15.7,80.7,83.95,0.0,0
1176,女,pct4,19.3,84.3,145.0,0.0,0
1177,女,pct4,24.15,89.15,128.43,0.0,0
1178,女,pct4,25.48,90.48,145.0,0.0,0
1179,女,pct4,25.8,90.8,145.0,0.0,0
1180,女,pct4,16.82,81.82,89.5,0.0,0
1181,女,pct4,28.74,93.74,85.47,8.27,1
1182,女,pct4,19.12,84.12,92.67,0.0,0
1183,女,pct4,27.21,92.21,145.0,0.0,0
1184,女,pct4,23.22,88.22,145.0,0.0,0
1185,女,pct4,16.59,81.59,86.33,0.0,0
1186,女,pct4,21.54,86.54,89.56,0.0,0
1187,女,pct4,25.48,90.48,92.52,0.0,0
1188,女,pct4,27.08,92.08,98.92,0.0,0
1189,女,pct4,22.49,87.49,86.37,1.11,1
1190,女,pct4,33.95,98.95,85.96,12.99,1
1191,女,pct4,29.84,94.84,91.28,3.56,1
1192,女,pct4,21.86,86.86,118.03,0.0,0
1193,女,pct4,28.01,93.01,87.75,5.25,1
1194,女,pct4,37.48,102.48,106.27,0.0,0
1195,女,pct4,37.73,102.73,145.0,0.0,0
1196,女,pct4,17.21,82.21,86.81,0.0,0
1197,女,pct4,18.53,83.53,103.02,0.0,0
1198,女,pct4,33.56,98.56,145.0,0.0,0
1199,女,pct4,17.94,82.94,97.58,0.0,0
1200,女,pct4,16.81,81.81,94.72,0.0,0
1201,女,pct4,20.66,85.66,145.0,0.0,0
1202,女,pct4,25.82,90.82,100.16,0.0,0
1203,女,pct4,22.7,87.7,145.0,0.0,0
1204,女,pct4,19.84,84.84,145.0,0.0,0
1205,女,pct4,19.72,84.72,99.26,0.0,0
1206,女,pct4,19.54,84.54,145.0,0.0,0
1207,女,pct4,18.75,83.75,145.0,0.0,0
1208,女,pct4,40.83,105.83,145.0,0.0,0
1209,女,pct4,25.05,90.05,95.14,0.0,0
1210,女,pct4,28.96,93.96,114.54,0.0,0
1211,女,pct4,20.64,85.64,108.65,0.0,0
1212,女,pct4,22.24,87.24,145.0,0.0,0
1213,女,pct4,19.53,84.53,89.13,0.0,0
1214,女,pct4,12.12,77.12,145.0,0.0,0
1215,女,pct4,16.58,81.58,145.0,0.0,0
1216,女,pct4,14.91,79.91,86.7,0.0,0
1217,女,pct4,13.38,78.38,145.0,0.0,0
1218,女,pct4,17.35,82.35,145.0,0.0,0
1219,女,pct4,32.26,97.26,145.0,0.0,0
1220,女,pct4,23.03,88.03,145.0,0.0,0
1221,女,pct4,31.99,96.99,117.95,0.0,0
1222,女,pct4,25.76,90.76,84.49,6.27,1
1223,女,pct4,28.23,93.23,83.52,9.71,1
1224,女,pct4,18.65,83.65,145.0,0.0,0
1225,女,pct4,26.49,91.49,94.42,0.0,0
1226,女,pct4,27.86,92.86,90.24,2.62,1
1227,女,pct4,20.2,85.2,108.59,0.0,0
1228,女,pct4,26.72,91.72,145.0,0.0,0
1229,女,pct4,26.77,91.77,85.76,6.01,1
1230,女,pct4,20.34,85.34,96.95,0.0,0
1231,女,pct4,17.66,82.66,145.0,0.0,0
1232,女,pct4,17.4,82.4,88.66,0.0,0
1233,女,pct4,23.78,88.78,145.0,0.0,0
1234,女,pct4,25.24,90.24,96.27,0.0,0
1235,女,pct4,19.16,84.16,145.0,0.0,0
1236,女,pct4,23.44,88.44,145.0,0.0,0
1237,女,pct4,26.8,91.8,145.0,0.0,0
1238,女,pct4,27.11,92.11,145.0,0.0,0
1239,女,pct4,34.12,99.12,88.0,11.12,1
1240,女,pct4,31.89,96.89,145.0,0.0,0
1241,女,pct4,18.2,83.2,90.92,0.0,0
1242,女,pct4,35.24,100.24,145.0,0.0,0
1243,女,pct4,20.43,85.43,145.0,0.0,0
1244,女,pct4,30.11,95.11,145.0,0.0,0
1245,女,pct4,23.68,88.68,145.0,0.0,0
1246,女,pct4,21.04,86.04,91.03,0.0,0
1247,女,pct4,14.92,79.92,86.46,0.0,0
1248,女,pct4,22.32,87.32,145.0,0.0,0
1249,女,pct4,15.86,80.86,129.83,0.0,0
1250,女,pct4,29.54,94.54,145.0,0.0,0
1251,女,pct4,33.83,98.83,109.47,0.0,0
1252,女,pct4,19.14,84.14,86.08,0.0,0
1253,女,pct4,25.08,90.08,145.0,0.0,0
1254,女,pct4,19.48,84.48,98.62,0.0,0
1255,女,pct4,19.95,84.95,145.0,0.0,0
1256,女,pct4,28.18,93.18,93.58,0.0,0
1257,女,pct4,23.06,88.06,145.0,0.0,0
1258,女,pct4,35.73,100.73,90.66,10.08,1
1259,女,pct4,20.68,85.68,99.39,0.0,0
1260,女,pct4,29.78,94.78,119.96,0.0,0
1261,女,pct4,23.85,88.85,88.51,0.34,0
1262,女,pct4,28.32,93.32,145.0,0.0,0
1263,女,pct4,20.86,85.86,145.0,0.0,0
1264,女,pct4,23.0,88.0,96.16,0.0,0
1265,女,pct4,22.63,87.63,145.0,0.0,0
1266,女,pct4,18.95,83.95,80.0,3.95,1
1267,女,pct4,27.41,92.41,109.76,0.0,0
1268,女,pct4,27.33,92.33,99.99,0.0,0
1269,女,pct4,26.95,91.95,91.32,0.63,1
1270,女,pct4,33.99,98.99,145.0,0.0,0
1271,女,pct4,33.27,98.27,99.66,0.0,0
1272,女,pct4,21.23,86.23,103.97,0.0,0
1273,女,pct4,25.52,90.52,98.46,0.0,0
1274,女,pct4,19.97,84.97,83.17,1.8,1
1275,女,pct4,23.42,88.42,88.16,0.25,0
1276,女,pct4,20.09,85.09,145.0,0.0,0
1277,女,pct4,34.7,99.7,82.3,17.4,1
1278,女,pct4,25.46,90.46,91.96,0.0,0
1279,女,pct4,22.07,87.07,97.97,0.0,0
1280,女,pct4,31.24,96.24,145.0,0.0,0
1281,女,pct4,13.64,78.64,145.0,0.0,0
1282,女,pct4,14.18,79.18,94.99,0.0,0
1283,女,pct4,28.32,93.32,145.0,0.0,0
1284,女,pct4,23.63,88.63,92.29,0.0,0
1285,女,pct4,24.76,89.76,145.0,0.0,0
1286,女,pct4,16.8,81.8,86.4,0.0,0
1287,女,pct4,23.15,88.15,145.0,0.0,0
1288,女,pct4,38.13,103.13,97.83,5.3,1
1289,女,pct4,28.52,93.52,89.1,4.43,1
1290,女,pct4,24.28,89.28,102.68,0.0,0
1291,女,pct4,20.9,85.9,145.0,0.0,0
1292,女,pct4,21.13,86.13,96.08,0.0,0
1293,女,pct4,13.78,78.78,145.0,0.0,0
1294,女,pct4,24.81,89.81,94.57,0.0,0
1295,女,pct4,28.67,93.67,145.0,0.0,0
1296,女,pct4,15.8,80.8,145.0,0.0,0
1297,女,pct4,19.78,84.78,108.68,0.0,0
1298,女,pct4,17.51,82.51,97.1,0.0,0
1299,女,pct4,18.36,83.36,124.84,0.0,0
1300,女,pct4,23.59,88.59,145.0,0.0,0
1301,女,pct4,13.94,78.94,145.0,0.0,0
1302,女,pct4,27.09,92.09,145.0,0.0,0
1303,女,pct4,28.03,93.03,145.0,0.0,0
1304,女,pct4,21.89,86.89,145.0,0.0,0
1305,女,pct4,12.64,77.64,145.0,0.0,0
1306,女,pct4,18.22,83.22,145.0,0.0,0
1307,女,pct4,31.54,96.54,145.0,0.0,0
1308,女,pct4,11.75,76.75,89.28,0.0,0
1309,女,pct4,21.37,86.37,97.05,0.0,0
1310,女,pct4,17.41,82.41,95.87,0.0,0
1311,女,pct4,28.38,93.38,145.0,0.0,0
1312,女,pct4,19.72,84.72,104.09,0.0,0
1313,女,pct4,25.72,90.72,123.22,0.0,0
1314,女,pct4,26.76,91.76,145.0,0.0,0
1315,女,pct4,36.59,101.59,145.0,0.0,0
1316,女,pct4,22.15,87.15,104.53,0.0,0
1317,女,pct4,25.54,90.54,93.25,0.0,0
1318,女,pct4,16.15,81.15,145.0,0.0,0
1319,女,pct4,31.21,96.21,145.0,0.0,0
1320,女,pct4,19.31,84.31,84.81,0.0,0
1321,女,pct4,20.28,85.28,99.99,0.0,0
1322,女,pct4,23.16,88.16,126.71,0.0,0
1323,女,pct4,15.85,80.85,145.0,0.0,0
1324,女,pct4,24.63,89.63,145.0,0.0,0
1325,女,pct4,29.55,94.55,145.0,0.0,0
1326,女,pct4,25.02,90.02,145.0,0.0,0
1327,女,pct4,15.74,80.74,116.22,0.0,0
1328,女,pct4,22.58,87.58,93.2,0.0,0
1329,女,pct4,27.95,92.95,101.37,0.0,0
1330,女,pct4,14.66,79.66,113.06,0.0,0
1331,女,pct4,17.87,82.87,109.98,0.0,0
1332,女,pct4,28.89,93.89,83.32,10.57,1
1333,女,pct4,24.88,89.88,98.02,0.0,0
1334,女,pct4,25.77,90.77,115.62,0.0,0
1335,女,pct4,36.8,101.8,100.82,0.98,1
1336,女,pct4,26.13,91.13,101.79,0.0,0
1337,女,pct4,27.38,92.38,145.0,0.0,0
1338,女,pct4,45.0,110.0,88.63,21.37,1
1339,女,pct4,22.09,87.09,84.68,2.41,1
1340,女,pct4,19.13,84.13,99.13,0.0,0
1341,女,pct4,25.87,90.87,145.0,0.0,0
1342,女,pct4,25.94,90.94,145.0,0.0,0
1343,女,pct4,20.45,85.45,145.0,0.0,0
1344,女,pct4,18.06,83.06,85.66,0.0,0
1345,女,pct4,41.12,106.12,102.22,3.9,1
1346,女,pct4,25.23,90.23,145.0,0.0,0
1347,女,pct4,19.44,84.44,128.5,0.0,0
1348,女,pct4,29.17,94.17,145.0,0.0,0
1349,女,pct4,22.67,87.67,90.22,0.0,0
1350,女,pct4,21.88,86.88,116.29,0.0,0
1351,女,pct4,26.74,91.74,145.0,0.0,0
1352,女,pct4,16.94,81.94,145.0,0.0,0
1353,女,pct4,25.4,90.4,91.47,0.0,0
1354,女,pct4,37.29,102.29,99.2,3.09,1
1355,女,pct4,26.12,91.12,80.14,10.98,1
1356,女,pct4,21.22,86.22,93.97,0.0,0
1357,女,pct4,20.55,85.55,95.55,0.0,0
1358,女,pct4,21.05,86.05,89.18,0.0,0
1359,女,pct4,21.87,86.87,126.73,0.0,0
1360,女,pct4,21.22,86.22,108.91,0.0,0
1361,女,pct4,29.18,94.18,81.69,12.49,1
1362,女,pct4,15.2,80.2,135.56,0.0,0
1363,女,pct4,28.79,93.79,90.1,3.69,1
1364,女,pct4,21.21,86.21,145.0,0.0,0
1365,女,pct4,25.55,90.55,86.96,3.59,1
1366,女,pct4,17.64,82.64,113.78,0.0,0
1367,女,pct4,32.29,97.29,100.77,0.0,0
1368,女,pct4,31.64,96.64,145.0,0.0,0
1369,女,pct4,29.49,94.49,121.71,0.0,0
1370,女,pct4,16.04,81.04,101.55,0.0,0
1371,女,pct4,28.56,93.56,85.23,8.33,1
1372,女,pct4,25.72,90.72,85.6,5.12,1
1373,女,pct4,15.68,80.68,94.55,0.0,0
1374,女,pct4,23.14,88.14,111.42,0.0,0
1375,女,pct4,25.47,90.47,94.17,0.0,0
1376,女,pct4,26.7,91.7,145.0,0.0,0
1377,女,pct4,24.32,89.32,100.88,0.0,0
1378,女,pct4,25.01,90.01,89.72,0.3,0
1379,女,pct4,33.47,98.47,100.91,0.0,0
1380,女,pct4,31.49,96.49,138.02,0.0,0
1381,女,pct4,11.49,76.49,145.0,0.0,0
1382,女,pct4,21.53,86.53,145.0,0.0,0
1383,女,pct4,22.36,87.36,93.27,0.0,0
1384,女,pct4,15.12,80.12,108.09,0.0,0
1385,女,pct4,23.83,88.83,145.0,0.0,0
1386,女,pct4,31.66,96.66,110.58,0.0,0
1387,女,pct4,17.82,82.82,95.97,0.0,0
1388,女,pct4,25.29,90.29,85.15,5.15,1
1389,女,pct4,18.58,83.58,95.79,0.0,0
1390,女,pct4,19.73,84.73,88.68,0.0,0
1391,女,pct4,33.5,98.5,84.13,14.37,1
1392,女,pct4,20.37,85.37,91.6,0.0,0
1393,女,pct4,26.09,91.09,88.92,2.17,1
1394,女,pct4,14.69,79.69,145.0,0.0,0
1395,女,pct4,36.83,101.83,145.0,0.0,0
1396,女,pct4,27.01,92.01,90.36,1.65,1
1397,女,pct4,22.26,87.26,101.4,0.0,0
1398,女,pct4,26.83,91.83,83.45,8.38,1
1399,女,pct4,16.45,81.45,96.09,0.0,0
1400,女,pct4,31.15,96.15,145.0,0.0,0
1401,女,pct4,21.5,86.5,145.0,0.0,0
1402,女,pct4,22.14,87.14,92.66,0.0,0
1403,女,pct4,20.63,85.63,145.0,0.0,0
1404,女,pct4,20.18,85.18,85.36,0.0,0
1405,女,pct4,27.63,92.63,87.22,5.41,1
1406,女,pct4,24.8,89.8,145.0,0.0,0
1407,女,pct4,27.34,92.34,145.0,0.0,0
1408,女,pct4,23.23,88.23,145.0,0.0,0
1409,女,pct4,26.42,91.42,109.69,0.0,0
1410,女,pct4,21.0,86.0,81.95,4.05,1
1411,女,pct4,40.32,105.32,82.68,22.64,1
1412,女,pct4,15.83,80.83,122.22,0.0,0
1413,女,pct4,31.76,96.76,98.9,0.0,0
1414,女,pct4,32.61,97.61,88.39,9.22,1
1415,女,pct4,18.88,83.88,116.33,0.0,0
1416,女,pct4,40.31,105.31,120.72,0.0,0
1417,女,pct4,29.75,94.75,145.0,0.0,0
1418,女,pct4,29.57,94.57,123.03,0.0,0
1419,女,pct4,23.44,88.44,145.0,0.0,0
1420,女,pct4,22.07,87.07,112.38,0.0,0
1421,女,pct4,22.11,87.11,106.29,0.0,0
1422,女,pct4,25.63,90.63,145.0,0.0,0
1423,女,pct4,32.88,97.88,89.58,8.29,1
1424,女,pct4,24.35,89.35,145.0,0.0,0
1425,女,pct4,18.6,83.6,145.0,0.0,0
1426,女,pct4,28.52,93.52,145.0,0.0,0
1427,女,pct4,29.21,94.21,145.0,0.0,0
1428,女,pct4,27.36,92.36,145.0,0.0,0
1429,女,pct4,27.97,92.97,145.0,0.0,0
1430,女,pct4,21.78,86.78,84.82,1.97,1
1431,女,pct4,18.52,83.52,145.0,0.0,0
1432,女,pct4,18.8,83.8,99.3,0.0,0
1433,女,pct4,15.57,80.57,119.93,0.0,0
1434,女,pct4,24.68,89.68,86.98,2.7,1
1435,女,pct4,22.81,87.81,145.0,0.0,0
1436,女,pct4,20.89,85.89,93.52,0.0,0
1437,女,pct4,11.25,76.25,119.27,0.0,0
1438,女,pct4,17.13,82.13,100.75,0.0,0
1439,女,pct4,30.68,95.68,145.0,0.0,0
1440,女,pct4,19.77,84.77,145.0,0.0,0
1441,女,pct4,25.45,90.45,114.91,0.0,0
1442,女,pct4,16.53,81.53,116.21,0.0,0
1443,女,pct4,33.18,98.18,98.55,0.0,0
1444,女,pct4,22.47,87.47,145.0,0.0,0
1445,女,pct4,25.01,90.01,99.6,0.0,0
1446,女,pct4,41.28,106.28,97.51,8.77,1
1447,女,pct4,33.82,98.82,145.0,0.0,0
1448,女,pct4,21.59,86.59,95.31,0.0,0
1449,女,pct4,20.12,85.12,109.82,0.0,0
1450,女,pct4,21.49,86.49,84.96,1.53,1
1451,女,pct4,26.4,91.4,145.0,0.0,0
1452,女,pct4,22.69,87.69,145.0,0.0,0
1453,女,pct4,21.12,86.12,145.0,0.0,0
1454,女,pct4,33.41,98.41,145.0,0.0,0
1455,女,pct4,22.64,87.64,91.0,0.0,0
1456,女,pct4,41.02,106.02,140.88,0.0,0
1457,女,pct4,23.81,88.81,89.94,0.0,0
1458,女,pct4,36.14,101.14,102.35,0.0,0
1459,女,pct4,25.42,90.42,145.0,0.0,0
1460,女,pct4,29.51,94.51,119.43,0.0,0
1461,女,pct4,19.48,84.48,86.03,0.0,0
1462,女,pct4,18.87,83.87,86.71,0.0,0
1463,女,pct4,26.07,91.07,86.24,4.83,1
1464,女,pct4,29.7,94.7,145.0,0.0,0
1465,女,pct4,23.52,88.52,145.0,0.0,0
1466,女,pct4,16.96,81.96,145.0,0.0,0
1467,女,pct4,16.66,81.66,83.27,0.0,0
1468,女,pct4,16.38,81.38,145.0,0.0,0
1469,女,pct4,15.07,80.07,145.0,0.0,0
1470,女,pct4,23.92,88.92,85.17,3.75,1
1471,女,pct4,30.71,95.71,100.24,0.0,0
1472,女,pct4,23.21,88.21,145.0,0.0,0
1473,女,pct4,13.35,78.35,145.0,0.0,0
1474,女,pct4,22.22,87.22,86.76,0.46,0
1475,女,pct4,22.37,87.37,145.0,0.0,0
1476,女,pct4,39.01,104.01,82.18,21.83,1
1477,女,pct4,16.26,81.26,102.51,0.0,0
1478,女,pct4,21.15,86.15,145.0,0.0,0
1479,女,pct4,35.44,100.44,113.02,0.0,0
1480,女,pct4,26.01,91.01,96.0,0.0,0
1481,女,pct4,26.75,91.75,145.0,0.0,0
1482,女,pct4,23.95,88.95,145.0,0.0,0
1483,女,pct4,25.25,90.25,145.0,0.0,0
1484,女,pct4,28.2,93.2,145.0,0.0,0
1485,女,pct4,19.08,84.08,145.0,0.0,0
1486,女,pct4,28.9,93.9,145.0,0.0,0
1487,女,pct4,16.6,81.6,145.0,0.0,0
1488,女,pct4,25.24,90.24,118.31,0.0,0
1489,女,pct4,24.33,89.33,102.07,0.0,0
1490,女,pct4,20.01,85.01,87.5,0.0,0
1491,女,pct4,23.15,88.15,89.82,0.0,0
1492,女,pct4,19.97,84.97,100.8,0.0,0
1493,女,pct4,17.88,82.88,142.44,0.0,0
1494,女,pct4,21.34,86.34,145.0,0.0,0
1495,女,pct4,17.74,82.74,109.62,0.0,0
1496,女,pct4,25.21,90.21,145.0,0.0,0
1497,女,pct4,17.54,82.54,145.0,0.0,0
1498,女,pct4,27.74,92.74,102.24,0.0,0
1499,女,pct4,17.41,82.41,145.0,0.0,0
1500,女,pct4,20.25,85.25,101.88,0.0,0
1501,女,pct4,19.96,84.96,145.0,0.0,0
1502,女,pct4,32.27,97.27,145.0,0.0,0
1503,女,pct4,25.26,90.26,87.67,2.58,1
1504,女,pct4,22.1,87.1,126.16,0.0,0
1505,女,pct4,26.33,91.33,145.0,0.0,0
1506,女,pct4,13.86,78.86,103.85,0.0,0
1507,女,pct4,23.04,88.04,145.0,0.0,0
1508,女,pct4,38.08,103.08,145.0,0.0,0
1509,女,pct4,24.05,89.05,89.02,0.03,0
1510,女,pct4,23.68,88.68,145.0,0.0,0
1511,女,pct4,26.65,91.65,86.15,5.49,1
1512,女,pct4,29.03,94.03,93.9,0.13,0
1513,女,pct4,14.24,79.24,145.0,0.0,0
1514,女,pct4,15.39,80.39,145.0,0.0,0
1515,女,pct4,24.52,89.52,100.21,0.0,0
1516,女,pct4,19.53,84.53,145.0,0.0,0
1517,女,pct4,32.16,97.16,108.72,0.0,0
1518,女,pct4,21.54,86.54,112.66,0.0,0
1519,女,pct4,14.46,79.46,145.0,0.0,0
1520,女,pct4,17.04,82.04,92.46,0.0,0
1521,女,pct4,11.83,76.83,114.48,0.0,0
1522,女,pct4,21.98,86.98,100.01,0.0,0
1523,女,pct4,22.23,87.23,84.93,2.3,1
1524,女,pct4,20.97,85.97,90.18,0.0,0
1525,女,pct4,30.37,95.37,145.0,0.0,0
1526,女,pct4,31.28,96.28,145.0,0.0,0
1527,女,pct4,22.33,87.33,86.65,0.68,1
1528,女,pct4,13.77,78.77,85.2,0.0,0
1529,女,pct4,27.11,92.11,106.42,0.0,0
1530,女,pct4,26.7,91.7,145.0,0.0,0
1531,女,pct4,25.13,90.13,103.66,0.0,0
1532,女,pct4,29.65,94.65,145.0,0.0,0
1533,女,pct4,17.48,82.48,145.0,0.0,0
1534,女,pct4,38.18,103.18,145.0,0.0,0
1535,女,pct4,18.38,83.38,86.56,0.0,0
1536,女,pct4,28.0,93.0,145.0,0.0,0
1537,女,pct4,15.37,80.37,99.45,0.0,0
1538,女,pct4,18.52,83.52,145.0,0.0,0
1539,女,pct4,33.82,98.82,91.37,7.45,1
1540,女,pct4,21.83,86.83,128.42,0.0,0
1541,女,pct4,28.63,93.63,145.0,0.0,0
1542,女,pct4,24.68,89.68,104.8,0.0,0
1543,女,pct4,22.69,87.69,145.0,0.0,0
1544,女,pct4,32.58,97.58,101.23,0.0,0
1545,女,pct4,21.97,86.97,93.55,0.0,0
1546,女,pct4,15.02,80.02,145.0,0.0,0
1547,女,pct4,19.11,84.11,145.0,0.0,0
1548,女,pct4,26.67,91.67,92.03,0.0,0
1549,女,pct4,25.66,90.66,145.0,0.0,0
1550,女,pct4,15.83,80.83,92.26,0.0,0
1551,女,pct4,19.48,84.48,87.72,0.0,0
1552,女,pct4,20.18,85.18,145.0,0.0,0
1553,女,pct4,21.28,86.28,84.25,2.03,1
1554,女,pct4,16.59,81.59,145.0,0.0,0
1555,女,pct4,19.95,84.95,101.62,0.0,0
1556,女,pct4,19.46,84.46,102.86,0.0,0
1557,女,pct4,28.15,93.15,145.0,0.0,0
1558,女,pct4,28.42,93.42,145.0,0.0,0
1559,女,pct4,22.46,87.46,91.23,0.0,0
1560,女,pct4,21.14,86.14,145.0,0.0,0
1561,女,pct4,24.1,89.1,120.54,0.0,0
1562,女,pct4,19.04,84.04,87.16,0.0,0
1563,女,pct4,17.56,82.56,104.24,0.0,0
1564,女,pct4,18.47,83.47,145.0,0.0,0
1565,女,pct4,19.91,84.91,145.0,0.0,0
1566,女,pct4,17.48,82.48,145.0,0.0,0
1567,女,pct4,24.23,89.23,87.67,1.56,1
1568,女,pct4,27.87,92.87,145.0,0.0,0
1569,女,pct4,15.75,80.75,145.0,0.0,0
1570,女,pct4,23.43,88.43,145.0,0.0,0
1571,女,pct4,22.06,87.06,145.0,0.0,0
1572,女,pct4,25.33,90.33,145.0,0.0,0
1573,女,pct4,23.21,88.21,108.14,0.0,0
1574,女,pct4,16.28,81.28,94.17,0.0,0
1575,女,pct4,17.06,82.06,83.26,0.0,0
1576,女,pct4,23.45,88.45,145.0,0.0,0
1577,女,pct4,30.0,95.0,129.86,0.0,0
1578,女,pct4,13.5,78.5,145.0,0.0,0
1579,女,pct4,25.35,90.35,86.55,3.8,1
1580,女,pct4,31.21,96.21,145.0,0.0,0
1581,女,pct4,22.42,87.42,145.0,0.0,0
1582,女,pct4,26.66,91.66,117.37,0.0,0
